id,age,gender,location
243298,1980-1989,m,华东
265814,1980-1989,m,华北
248918,1990+,m,华东
265815,1980-1989,m,华东
253905,1980-1989,m,华东
226485,1990+,m,华北
265816,1980-1989,m,华北
265817,1980-1989,m,华东
256389,1990+,m,华北
206139,1980-1989,m,华北
252093,1980-1989,m,华南
239955,1980-1989,m,华东
256527,1980-1989,m,华东
265818,1980-1989,m,华北
265819,1990+,m,华东
256187,1980-1989,f,华北
265820,1980-1989,m,华东
226361,1990+,m,华东
264847,1980-1989,m,华东
265821,1980-1989,m,华中
256062,1980-1989,m,华东
246732,1980-1989,m,华东
259709,1980-1989,m,华北
265822,1980-1989,m,华北
45376,1980-1989,m,华北
265823,1980-1989,m,华东
254384,1980-1989,m,华东
254736,1980-1989,m,华东
264984,1980-1989,m,华南
243361,1980-1989,m,华东
265824,1980-1989,m,华东
265825,1990+,m,华东
63307,1980-1989,m,华东
265826,1980-1989,f,华东
264845,1980-1989,m,华东
265827,1980-1989,m,华南
238697,1980-1989,m,华东
235680,1980-1989,m,华南
265829,1980-1989,f,华东
265830,1980-1989,m,华北
265831,1990+,m,华北
230343,1980-1989,m,华北
258568,1990+,m,华南
265832,1979-,m,华东
265833,1980-1989,m,华东
240062,1980-1989,m,华东
260085,1980-1989,m,华南
245625,1980-1989,m,华东
265834,1980-1989,m,华北
264410,1990+,m,华东
217616,1990+,m,华东
219262,1980-1989,m,华东
263610,1990+,f,华东
265835,1980-1989,m,华南
265836,1990+,m,华北
260235,1980-1989,m,西南
264269,1980-1989,m,华东
226406,1980-1989,m,西南
242451,1980-1989,f,华南
265837,1980-1989,m,华北
236891,1980-1989,m,华东
265838,1980-1989,m,华东
265839,1990+,m,华北
265840,1980-1989,m,华东
265841,1980-1989,m,华北
238246,1980-1989,f,西南
265842,1980-1989,m,华北
218722,1980-1989,m,华北
265843,1990+,f,华东
236774,1980-1989,m,华东
225013,1980-1989,m,华南
265844,1980-1989,m,华北
207450,1980-1989,m,华东
265845,1980-1989,m,华南
249200,1990+,m,华北
265846,1980-1989,m,华东
225176,1980-1989,m,华东
239589,1980-1989,m,华东
265847,1980-1989,f,华东
265848,1980-1989,m,华东
265849,1990+,f,华北
252458,1990+,f,华东
240667,1980-1989,m,华东
243310,1980-1989,m,华东
265850,1980-1989,f,华南
224118,1990+,m,华东
265851,1980-1989,m,华东
244888,1980-1989,m,华东
264420,1980-1989,m,华南
265852,1980-1989,m,华东
263058,1980-1989,f,华东
265853,1980-1989,m,华东
265854,1980-1989,m,东北
265855,1980-1989,m,华北
260759,1979-,m,华东
265856,1990+,m,华东
258447,1980-1989,m,华北
258921,1980-1989,m,华东
250049,1980-1989,m,华东
265858,1980-1989,m,华南
265859,1980-1989,m,华东
265175,1980-1989,m,华东
265860,1980-1989,m,华东
263606,1980-1989,m,华东
239701,1980-1989,m,华北
265861,1980-1989,m,华北
260187,1980-1989,m,东北
256391,1980-1989,m,华东
263689,1980-1989,m,东北
265862,1980-1989,m,华东
265863,1980-1989,m,华南
248715,1980-1989,f,华北
265864,1980-1989,m,华东
213028,1980-1989,m,华南
233757,1980-1989,m,华南
224815,1980-1989,f,华东
232530,1980-1989,m,华北
242602,1990+,m,华北
235050,1990+,f,华北
65301,1980-1989,m,华东
264963,1990+,m,华北
265865,1980-1989,m,华北
242734,1980-1989,f,华中
233665,1980-1989,m,华南
255051,1980-1989,m,华北
265866,1979-,m,华北
265867,1980-1989,m,华北
265868,1980-1989,m,华北
247318,1980-1989,f,None
245582,1980-1989,m,华北
233418,1980-1989,m,华北
206499,1980-1989,m,东北
252097,1990+,m,华东
265869,1980-1989,m,华东
265870,1980-1989,m,华东
265871,1980-1989,f,华东
265872,1980-1989,m,华北
265873,1980-1989,m,华东
223301,1980-1989,f,华东
262262,1980-1989,m,华南
265874,1990+,m,华东
233675,1990+,m,华北
257548,1980-1989,m,华北
265875,1980-1989,m,华南
260838,1990+,m,华北
255632,1980-1989,m,华北
265876,1980-1989,m,华东
265877,1980-1989,m,华中
265878,1980-1989,f,华北
265879,1980-1989,m,华东
247882,1980-1989,m,华北
236712,1979-,m,华北
265880,1980-1989,m,华北
264421,1980-1989,m,华北
240457,1980-1989,m,华北
265881,1980-1989,m,华东
223409,1980-1989,m,华东
265882,1980-1989,m,华北
235031,1980-1989,m,华东
247517,1980-1989,m,华东
265883,1980-1989,f,华北
265884,1980-1989,m,华东
265885,1980-1989,m,华东
265886,1980-1989,m,华南
257815,1980-1989,f,华北
265887,1980-1989,f,华东
243439,1980-1989,m,华北
259767,1980-1989,m,华北
265888,1980-1989,m,华北
261396,1980-1989,f,华东
253817,1980-1989,m,华北
265889,1980-1989,m,华东
263053,1990+,m,华东
248547,1980-1989,m,华东
256148,1980-1989,m,华北
254246,1980-1989,f,华北
265890,1980-1989,m,华东
265891,1980-1989,f,华北
265892,1980-1989,m,华北
265893,1980-1989,m,华东
265894,1990+,m,华北
259188,1980-1989,m,华东
248607,1980-1989,m,华北
237724,1980-1989,m,华北
258312,1980-1989,m,华北
265895,1980-1989,f,华北
246638,1980-1989,m,华东
265896,1990+,m,华东
260767,1980-1989,m,华北
259399,1980-1989,m,华东
265897,1990+,m,华南
256346,1980-1989,m,华中
265898,1980-1989,f,华北
265899,1980-1989,m,华南
265900,1990+,m,华北
264357,1990+,m,华南
265901,1980-1989,m,华南
260121,1980-1989,m,华北
265902,1980-1989,m,华东
265903,1980-1989,m,华北
250039,1990+,m,华中
265904,1980-1989,m,华中
235618,1990+,m,西南
260069,1980-1989,m,华北
258295,1980-1989,m,华东
263094,1980-1989,m,华南
265905,1980-1989,m,华中
258578,1980-1989,m,华北
265906,1980-1989,m,华东
265907,1980-1989,f,华南
265908,1990+,m,华北
265909,1990+,m,华北
242143,1980-1989,m,华南
