id,age,gender,location
249202,1980-1989,m,华东
265811,1990+,m,华中
265812,1980-1989,m,华东
256452,1980-1989,m,华南
254356,1980-1989,m,华北
249774,1980-1989,m,华南
217995,1980-1989,m,华南
201287,1980-1989,m,华东
265813,1980-1989,m,华北
243298,1980-1989,m,华北
265814,1980-1989,m,华东
248918,1980-1989,m,华中
265815,1979-,m,华东
253905,1980-1989,m,华东
226485,1980-1989,m,华中
265816,1990+,m,华南
265817,1980-1989,m,华南
256389,1990+,m,华南
206139,1980-1989,m,华北
252093,1980-1989,m,华北
239955,1979-,m,华南
256527,1980-1989,f,华南
265818,1980-1989,m,华东
265819,1980-1989,m,华南
256187,1980-1989,m,华北
265820,1980-1989,m,华南
226361,1980-1989,m,华北
264847,1980-1989,m,华东
265821,1980-1989,f,华东
256062,1980-1989,m,华东
246732,1980-1989,m,华东
259709,1980-1989,m,华北
265822,1980-1989,m,华中
45376,1980-1989,m,华北
265823,1980-1989,m,华南
254384,1980-1989,m,华南
254736,1980-1989,m,华南
264984,1980-1989,m,华南
243361,1980-1989,m,华南
265824,1990+,m,华南
265825,1980-1989,m,华南
63307,1980-1989,m,华南
265826,1980-1989,m,华东
264845,1980-1989,m,华东
265827,1980-1989,m,华东
238697,1980-1989,m,华东
235680,1990+,m,华南
265829,1980-1989,f,华北
265830,1980-1989,m,华北
265831,1980-1989,m,华东
230343,1980-1989,m,华北
258568,1990+,f,华南
265832,1980-1989,m,华北
265833,1980-1989,m,华南
240062,1990+,m,华南
260085,1980-1989,m,华东
245625,1980-1989,m,华东
265834,1980-1989,m,华北
264410,1990+,m,华南
217616,1980-1989,m,华东
219262,1980-1989,m,华东
263610,1980-1989,m,华东
265835,1980-1989,m,华南
265836,1980-1989,m,华中
260235,1980-1989,m,华北
264269,1980-1989,m,华北
226406,1980-1989,m,华北
242451,1980-1989,m,华南
265837,1980-1989,f,华东
236891,1980-1989,m,华东
265838,1990+,m,华东
265839,1980-1989,m,华北
265840,1990+,m,华北
265841,1980-1989,m,华南
238246,1980-1989,m,华南
265842,1980-1989,m,华中
218722,1980-1989,m,华北
265843,1980-1989,f,华北
236774,1979-,m,华东
225013,1980-1989,m,华南
265844,1980-1989,m,华北
207450,1980-1989,m,华东
265845,1980-1989,m,华南
249200,1980-1989,m,华北
265846,1980-1989,m,华南
225176,1980-1989,m,华东
239589,1980-1989,m,华南
265847,1980-1989,m,华南
265848,1980-1989,m,华东
265849,1980-1989,m,华南
252458,1980-1989,f,华南
240667,1980-1989,f,华东
243310,1980-1989,m,华北
265850,1980-1989,f,华南
224118,1980-1989,m,华北
265851,1980-1989,m,华北
244888,1980-1989,m,华南
264420,1980-1989,m,华南
265852,1980-1989,m,华南
263058,1980-1989,f,华东
265853,1980-1989,m,华东
265854,1980-1989,m,华南
265855,1980-1989,m,华东
260759,1980-1989,m,华南
265856,1990+,f,华东
258447,1980-1989,m,华北
258921,1980-1989,m,华北
250049,1979-,m,华东
265858,1980-1989,m,华东
265859,1980-1989,m,华南
265175,1980-1989,m,华南
265860,1990+,f,华南
263606,1990+,m,华南
239701,1980-1989,m,华南
265861,1980-1989,m,华东
260187,1980-1989,m,华东
256391,1980-1989,m,华东
263689,1980-1989,m,华东
265862,1980-1989,m,华北
265863,1980-1989,m,华南
248715,1980-1989,f,华东
265864,1980-1989,m,华东
213028,1980-1989,m,华东
233757,1980-1989,f,华北
224815,1980-1989,m,华南
232530,1980-1989,m,华东
242602,1980-1989,m,华南
235050,1990+,m,华北
65301,1990+,m,华北
264963,1980-1989,m,华北
265865,1980-1989,m,华东
242734,1980-1989,f,华东
233665,1980-1989,m,华南
255051,1980-1989,m,华北
265866,1980-1989,m,华东
265867,1990+,m,华南
265868,1990+,m,华北
247318,1980-1989,m,华东
245582,1980-1989,m,华东
233418,1980-1989,m,华东
206499,1980-1989,m,华东
252097,1990+,m,华北
265869,1980-1989,m,华南
265870,1990+,m,华东
265871,1980-1989,m,华东
265872,1980-1989,m,华东
265873,1980-1989,m,华东
223301,1980-1989,m,华南
262262,1980-1989,m,华南
265874,1980-1989,m,华南
233675,1990+,m,华北
257548,1990+,f,华南
265875,1980-1989,m,华东
260838,1980-1989,m,华北
255632,1980-1989,m,华东
265876,1980-1989,m,华东
265877,1980-1989,m,华南
265878,1980-1989,f,华东
265879,1990+,m,华南
247882,1980-1989,m,华北
236712,1980-1989,m,华北
265880,1980-1989,m,华北
264421,1980-1989,m,华南
240457,1980-1989,m,华南
265881,1980-1989,m,华东
223409,1980-1989,m,华东
265882,1980-1989,m,华南
235031,1980-1989,m,华北
247517,1980-1989,m,华南
265883,1980-1989,m,华北
265884,1980-1989,m,华东
265885,1980-1989,m,华南
265886,1980-1989,m,华南
257815,1980-1989,f,华东
265887,1980-1989,m,华南
243439,1980-1989,m,华东
259767,1980-1989,f,华北
265888,1980-1989,m,华北
261396,1980-1989,m,华北
253817,1980-1989,m,华北
265889,1980-1989,m,华北
263053,1990+,m,华东
248547,1980-1989,m,华北
256148,1980-1989,m,华北
254246,1980-1989,f,华北
265890,1980-1989,m,华南
265891,1980-1989,m,华北
265892,1980-1989,m,华北
265893,1980-1989,m,华北
265894,1990+,f,华中
259188,1980-1989,m,华东
248607,1980-1989,f,华北
237724,1980-1989,m,华北
258312,1980-1989,m,华东
265895,1980-1989,m,华东
246638,1990+,m,华南
265896,1980-1989,m,华东
260767,1980-1989,m,华东
259399,1980-1989,m,华东
265897,1980-1989,m,华中
256346,1980-1989,m,华东
265898,1980-1989,m,华南
265899,1980-1989,m,华南
265900,1990+,m,华南
264357,1990+,m,华南
265901,1980-1989,m,华南
260121,1980-1989,m,华东
265902,1980-1989,m,华北
265903,1980-1989,f,华北
250039,1980-1989,m,华南
265904,1980-1989,m,华南
235618,1990+,m,华南
260069,1980-1989,m,华南
258295,1980-1989,m,华南
263094,1980-1989,m,华北
265905,1980-1989,m,华南
258578,1990+,m,华北
265906,1980-1989,m,华南
265907,1980-1989,m,华东
265908,1980-1989,m,华北
265909,1990+,m,华南
242143,1980-1989,m,华东
