id,age,gender,location
265821,1980-1989,m,华南
256062,1980-1989,m,华北
246732,1980-1989,m,华南
259709,1980-1989,m,华南
265822,1979-,m,华北
45376,1980-1989,m,华东
265823,1980-1989,m,华北
254384,1980-1989,m,华北
254736,1980-1989,m,华南
264984,1980-1989,m,华南
243361,1980-1989,m,华南
265824,1990+,m,华北
265825,1980-1989,m,华南
63307,1980-1989,m,华南
265826,1980-1989,m,华东
264845,1980-1989,m,华南
265827,1980-1989,m,华东
238697,1990+,m,华中
235680,1979-,m,华南
265829,1990+,m,华东
265830,1980-1989,m,华东
265831,1980-1989,m,华南
230343,1979-,m,华北
258568,1979-,m,华南
265832,1979-,m,华东
265833,1979-,m,华北
240062,1979-,m,华东
260085,1980-1989,m,华北
245625,1980-1989,m,华南
265834,1980-1989,m,华南
264410,1980-1989,m,华南
217616,1980-1989,m,华东
219262,1980-1989,m,华东
263610,1979-,m,华南
265835,1980-1989,m,华南
265836,1980-1989,m,华南
260235,1980-1989,m,华北
264269,1979-,m,华东
226406,1980-1989,m,华北
242451,1980-1989,m,华南
265837,1980-1989,m,华东
236891,1980-1989,m,华南
265838,1980-1989,m,华南
265839,1990+,m,华南
265840,1990+,m,华北
265841,1980-1989,m,华南
238246,1990+,m,华南
265842,1980-1989,m,华南
218722,1980-1989,m,华北
265843,1980-1989,m,华东
236774,1979-,m,华东
225013,1980-1989,m,华南
265844,1980-1989,m,华南
207450,1980-1989,m,华北
265845,1980-1989,m,华北
249200,1980-1989,m,华南
265846,1990+,m,华北
225176,1980-1989,m,华北
239589,1990+,m,华北
265847,1980-1989,m,华北
265848,1979-,m,华北
265849,1980-1989,m,华东
252458,1980-1989,m,华北
240667,1980-1989,m,华东
243310,1980-1989,m,华北
265850,1980-1989,m,华南
224118,1979-,m,华北
265851,1980-1989,m,华北
244888,1979-,m,华北
264420,1980-1989,m,华南
265852,1980-1989,m,华南
263058,1980-1989,m,华北
265853,1990+,m,华东
265854,1980-1989,m,华中
265855,1979-,m,华东
260759,1980-1989,m,华南
265856,1980-1989,m,华南
258447,1980-1989,m,华东
258921,1980-1989,m,华东
250049,1979-,m,华北
265858,1980-1989,m,华北
265859,1979-,m,华南
265175,1990+,m,华南
265860,1990+,m,华南
263606,1990+,m,华南
239701,1980-1989,m,华北
265861,1980-1989,m,华北
260187,1980-1989,m,华南
256391,1990+,m,华北
263689,1980-1989,m,华南
265862,1980-1989,m,华东
265863,1980-1989,m,华南
248715,1980-1989,m,华南
265864,1980-1989,m,华北
213028,1980-1989,m,华南
233757,1980-1989,m,华北
224815,1980-1989,m,华东
232530,1980-1989,m,华南
242602,1990+,m,华南
235050,1980-1989,m,东北
65301,1980-1989,m,华东
264963,1980-1989,m,华北
265865,1979-,m,华南
242734,1979-,m,华南
233665,1980-1989,m,华南
255051,1979-,m,华东
265866,1980-1989,m,华北
265867,1979-,m,华南
265868,1979-,m,华北
247318,1980-1989,m,华东
245582,1980-1989,m,华北
233418,1980-1989,m,华北
206499,1980-1989,m,华南
252097,1990+,m,华东
265869,1990+,m,华东
265870,1979-,m,华北
265871,1980-1989,m,华南
265872,1980-1989,m,华北
265873,1980-1989,m,华东
223301,1990+,m,华东
262262,1980-1989,m,华北
265874,1980-1989,m,华北
233675,1990+,m,华北
257548,1980-1989,m,华南
265875,1980-1989,m,华南
260838,1980-1989,m,华北
255632,1980-1989,m,华南
265876,1990+,m,华南
265877,1980-1989,m,华南
265878,1980-1989,m,华南
265879,1979-,m,华南
247882,1990+,m,华东
236712,1980-1989,m,华北
265880,1980-1989,m,华北
264421,1979-,m,华南
240457,1980-1989,m,华北
265881,1980-1989,m,华北
223409,1980-1989,m,华东
265882,1990+,m,华南
235031,1980-1989,m,华东
247517,1990+,m,华南
265883,1979-,m,华北
265884,1990+,m,华北
265885,1980-1989,m,华东
265886,1990+,m,华南
257815,1980-1989,m,华东
265887,1980-1989,m,华南
243439,1980-1989,m,华东
259767,1980-1989,m,华南
265888,1980-1989,m,华南
261396,1980-1989,m,华北
253817,1980-1989,m,华北
265889,1980-1989,m,华北
263053,1979-,m,华南
248547,1980-1989,m,华南
256148,1980-1989,m,华东
254246,1980-1989,m,华东
265890,1980-1989,m,华南
265891,1980-1989,m,华北
265892,1990+,m,华东
265893,1980-1989,m,华南
265894,1979-,m,华东
259188,1980-1989,m,华北
248607,1980-1989,m,华南
237724,1980-1989,m,华东
258312,1980-1989,m,华东
265895,1980-1989,m,华北
246638,1990+,m,华南
265896,1980-1989,m,华北
260767,1990+,m,华北
259399,1980-1989,m,华南
265897,1980-1989,m,华南
256346,1980-1989,m,华北
265898,1980-1989,m,华北
265899,1979-,m,华东
265900,1979-,m,华南
264357,1980-1989,m,华南
265901,1990+,m,华南
260121,1980-1989,m,华东
265902,1980-1989,m,华东
265903,1980-1989,m,华北
250039,1980-1989,m,华南
265904,1980-1989,m,华北
235618,1980-1989,m,华南
260069,1980-1989,m,华南
258295,1980-1989,m,华南
263094,1980-1989,m,华北
265905,1990+,m,华北
258578,1980-1989,m,华东
265906,1980-1989,m,华东
265907,1980-1989,m,华北
265908,1980-1989,m,华中
265909,1980-1989,m,华南
242143,1980-1989,m,华东
